ahgfl1	ahgfl2	al26ep	al26ep_err	al26nc	al26nc_err	al26np	al26np_err	alams	alcorr	alprod	alself	alsnow	alstnd	altopo	altots	area	auth	basin	be10ep	be10ep_err	be10nc	be10nc_err	be10np	be10np_err	beams	becorr	beprod	beself	besnow	bestnd	betopo	betots	cntry	dbdoi	dbver	eal_err	eal_gcmyr	eal_mmkyr	ebe_err	ebe_gcmyr	ebe_mmkyr	elev_ave	elev_std	erral_ams	erral_muon	erral_prod	erral_tot	errbe_ams	errbe_muon	errbe_prod	errbe_tot	igsnid	material	projection	pubyear	refdoi	refid	region	sizemax	sizemin	slp_ave	slp_std	smpid1	smpid2	studyid	x_wgs84	y_wgs84
NA	NA							NA					NA			25.2664	Duxburry	ND	9.3	1.3	659316.4182	29398.2546	729171.0	32513.0	LLNL-CAMS-Assumed	0.9042	1.6427402	1.0	1.0	KNSTD	0.99355948	1.632821	USA	NA	2017.0				1.4460338	0.0017475133	6.5943897	705.0507	119.2276					8.4755409e-5	0.0001124633	0.0003563846	0.000383199	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Browns Cove (VA)	0.0	0.0	269.6	113.2	S046WTS037	SH-25	S046	-78.748704	38.147983
NA	NA							NA					NA			24.3433	Duxburry	ND	17.0	2.2	325387.2204	7798.725	359862.0	8625.0	LLNL-CAMS-Assumed	0.9042	1.4782905	1.0	1.0	KNSTD	0.99407839	1.4695518	USA	NA	2017.0				2.7892418	0.003359748	12.678294	563.3993	180.4091					8.5591845e-5	0.0002746792	0.0006808574	0.0007391491	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Washington (VA)	0.0	0.0	254.0	108.8	S046WTS023	SH-11	S046	-78.244986	38.653842
NA	NA							NA					NA			12.7458	Duxburry	ND	13.5	1.7	1.22067e6	153714.0	1.35e6	170000.0	LLNL-CAMS-Assumed	0.9042	1.5886374	1.0	1.0	KNSTD	0.98932838	1.5717487	USA	NA	2017.0				0.83784545	0.0008491408	3.2043049	649.2335	114.9413					0.0001232114	4.5624029e-5	0.0001789812	0.000222029	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	330.0	126.3	S046WTS014	SH-04b	S046	-78.793761	38.199079
NA	NA							NA					NA			22.8685	Duxburry	ND	12.3	1.6	440883.399	9512.184	487595.0	10520.0	LLNL-CAMS-Assumed	0.9042	1.5003042	1.0	1.0	KNSTD	0.99385882	1.4905984	USA	NA	2017.0				2.032298	0.0024628899	9.2939241	578.1581	195.8918					5.7083746e-5	0.0001859381	0.0005022094	0.000538559	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Chester Gap (VA)	0.0	0.0	230.5	129.9	S046WTS063	SH-52	S046	-78.234472	38.809462
NA	NA							NA					NA			18.751	Duxburry	ND	17.6	2.2	300922.281	6622.3608	332805.0	7324.0	LLNL-CAMS-Assumed	0.9042	1.3960323	1.0	1.0	KNSTD	0.99722716	1.3921457	USA	NA	2017.0				2.9071831	0.003465688	13.078068	496.4331	121.2662					8.1111835e-5	0.000297964	0.0007058044	0.0007704035	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Big Meadows (VA)	0.0	0.0	197.3	86.3	S046WTS035	SH-23	S046	-78.177837	38.868771
NA	NA							NA					NA			14.1119	Duxburry	ND	16.3	2.1	327703.7808	7038.2928	362424.0	7784.0	LLNL-CAMS-Assumed	0.9042	1.5902174	1.0	1.0	KNSTD	0.99352192	1.580187	USA	NA	2017.0				2.9249577	0.0035763511	13.495664	655.0627	159.6888					8.1272193e-5	0.0002793516	0.000718442	0.0007751138	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	267.2	112.0	S046WTS022	SH-10	S046	-78.282182	38.6572
NA	NA							NA					NA			16.8711	Duxburry	ND	13.8	1.8	343783.1694	7547.3574	380207.0	8347.0	LLNL-CAMS-Assumed	0.9042	1.2877812	1.0	1.0	KNSTD	0.99800098	1.2852112	USA	NA	2017.0				2.3694393	0.0027829099	10.501547	395.9158	123.2934					6.5685868e-5	0.0002437045	0.000574938	0.0006279014	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Washington (VA)	0.0	0.0	165.8	86.2	S046WTS059	SH-48	S046	-78.105874	38.837972
NA	NA							NA					NA			15.1775	Duxburry	ND	9.7	1.3	606861.9678	11165.9658	671159.0	12349.0	LLNL-CAMS-Assumed	0.9042	1.5626633	1.0	1.0	KNSTD	0.99158773	1.5496475	USA	NA	2017.0				1.482384	0.0018134201	6.8430946	644.9278	119.717					3.6238677e-5	0.0001229961	0.0003713159	0.0003928318	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Grottoes (VA)	0.0	0.0	293.1	121.3	S046WTS049	SH-38	S046	-78.76905	38.256404
NA	NA							NA					NA			14.2078	Duxburry	ND	15.8	2.0	387438.8496	9126.9948	428488.0	10094.0	LLNL-CAMS-Assumed	0.9042	1.6660698	1.0	1.0	KNSTD	0.99531083	1.6586529	USA	NA	2017.0				2.5465355	0.0031392223	11.846122	696.7605	154.8375					7.8485949e-5	0.0002296522	0.0006296808	0.0006748319	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Old Rag Mountain (VA)	0.0	0.0	228.0	113.4	S046WTS024	SH-12	S046	-78.256347	38.614236
NA	NA							NA					NA			13.8235	Duxburry	ND	23.6	3.0	300842.7114	6268.8186	332717.0	6933.0	LLNL-CAMS-Assumed	0.9042	1.9084586	1.0	1.0	KNSTD	0.99563383	1.90136	USA	NA	2017.0				3.7003785	0.0046739939	17.637713	870.319	197.9751					0.000101714	0.0003302898	0.0009176818	0.0009806003	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Old Rag Mountain (VA)	0.0	0.0	223.3	113.8	S046WTS028	SH-16	S046	-78.351143	38.542752
NA	NA							NA					NA			12.7458	Duxburry	ND	12.1	1.6	1.094082e6	144672.0	1.21e6	160000.0	LLNL-CAMS-Assumed	0.9042	1.5886374	1.0	1.0	KNSTD	0.98932838	1.5717487	USA	NA	2017.0				0.95806427	0.0009607725	3.6255568	649.2335	114.9413					0.0001453294	5.3651919e-5	0.0002011454	0.000253887	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	330.0	126.3	S046WTS015	SH-04c	S046	-78.793761	38.199079
NA	NA							NA					NA			12.7458	Duxburry	ND	12.3	1.6	1.112166e6	144672.0	1.23e6	160000.0	LLNL-CAMS-Assumed	0.9042	1.5886374	1.0	1.0	KNSTD	0.98932838	1.5717487	USA	NA	2017.0				0.93611911	0.0009432325	3.5593679	649.2335	114.9413					0.0001404524	5.237325e-5	0.0001976605	0.0002480716	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	330.0	126.3	S046WTS013	SH-04a	S046	-78.793761	38.199079
NA	NA							NA					NA			5.66197	Duxburry	ND	15.0	1.9	413845.1064	8263.4838	457692.0	9139.0	LLNL-CAMS-Assumed	0.9042	1.6704827	1.0	1.0	KNSTD	0.9896757	1.6529568	USA	NA	2017.0				2.3625625	0.0029170661	11.007796	698.0839	169.4801					6.1968213e-5	0.0002105832	0.0005863358	0.0006260791	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	302.5	134.2	S046WTS033	SH-21	S046	-78.368855	38.645894
NA	NA							NA					NA			12.4929	Duxburry	ND	11.9	1.5	356492.6046	7577.196	394263.0	8380.0	LLNL-CAMS-Assumed	0.9042	1.1776878	1.0	1.0	KNSTD	0.99807057	1.17527	USA	NA	2017.0				2.1264777	0.0024529902	9.2565667	305.0317	102.3786					5.6536459e-5	0.0002244174	0.000513801	0.0005635166	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Washington (VA)	0.0	0.0	151.4	96.9	S046WTS058	SH-47	S046	-78.208541	38.647031
NA	NA							NA					NA			11.909	Duxburry	ND	18.0	2.4	304194.5808	12747.4116	336424.0	14098.0	LLNL-CAMS-Assumed	0.9042	1.3525416	1.0	1.0	KNSTD	0.99431724	1.3445616	USA	NA	2017.0				2.8385777	0.0033134125	12.503444	456.8661	190.2188					0.0001482716	0.0002900411	0.0006780348	0.0007522231	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Old Rag Mountain (VA)	0.0	0.0	242.3	115.9	S046WTS026	SH-14	S046	-78.279023	38.525865
NA	NA							NA					NA			11.5031	Duxburry	ND	14.1	1.8	483502.866	9372.9372	534730.0	10366.0	LLNL-CAMS-Assumed	0.9042	1.8294921	1.0	1.0	KNSTD	0.99475412	1.8206304	USA	NA	2017.0				2.1659073	0.0027188039	10.259638	822.4944	156.5597					5.605156e-5	0.0001786349	0.0005425718	0.0005739654	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Fletcher (VA)	0.0	0.0	253.9	108.8	S046WTS031	SH-19	S046	-78.49662	38.470814
NA	NA							NA					NA			303.727	Perg	San Lorenzo Riv.	190.0	10.0	24142.14	1446.72	26700.0	1600.0	LLNL-CAMS	0.9042	1.2270224	1.0	1.0	KNSTD	0.99505708	1.2207454	USA	NA	2017.0				37.133748	0.041454465	156.43194	359.9821	177.6012					0.0025174732	0.0049054413	0.0081506624	0.0098404433	NA	0.0	WGS84_UTM_10N	2003.0	<![CDATA[10.1130/0091-7613(2003)031<0299:UOCRAA>2.0.CO;2]]>	Geology_31	Santa Cruz (CA)	0.0	0.0	222.0	112.0	S019WTS005	SLR	S019	-122.023873	36.972233
NA	NA							NA					NA			10.8922	Duxburry	ND	3.8	0.5	1.12324245e6	18404.991	1.24225e6	20355.0	LLNL-CAMS-Assumed	0.9042	1.1501496	1.0	1.0	KNSTD	0.99949194	1.1495524	USA	NA	2017.0				0.57691728	0.0006630449	2.5020561	278.4662	67.0354					1.2720469e-5	4.2481526e-5	0.0001463104	0.0001528831	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Front Royal (VA)	0.0	0.0	111.4	57.2	S046WTS060	SH-49	S046	-78.176853	38.926428
NA	NA							NA					NA			9.73249	Duxburry	ND	14.8	1.9	454965.4098	9141.462	503169.0	10110.0	LLNL-CAMS-Assumed	0.9042	1.8405189	1.0	1.0	KNSTD	0.98727605	1.8172914	USA	NA	2017.0				2.3076534	0.0028949802	10.924454	828.5379	183.7					6.1727121e-5	0.0001931401	0.0005769344	0.0006115282	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Big Meadows (VA)	0.0	0.0	347.7	123.8	S046WTS019	SH-07	S046	-78.414395	38.581581
NA	NA							NA					NA			9.44571	Duxburry	ND	8.5	1.1	768570.0	99462.0	850000.0	110000.0	LLNL-CAMS-Assumed	0.9042	1.3879322	1.0	1.0	KNSTD	0.99463846	1.3803071	USA	NA	2017.0				1.2394399	0.0012426468	4.6892333	501.7462	106.9381					0.0001817852	8.3381209e-5	0.000260542	0.0003284516	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	McGaheysville (VA)	0.0	0.0	235.6	122.5	S046WTS011	SH-03c	S046	-78.653669	38.36172
NA	NA							NA					NA			1.78662	Duxburry	ND	16.7	2.1	378590.3484	8732.7636	418702.0	9658.0	LLNL-CAMS-Assumed	0.9042	1.6045421	1.0	1.0	KNSTD	0.98840296	1.5863571	USA	NA	2017.0				2.51845	0.0030805532	11.624729	680.8356	78.2256					7.5568147e-5	0.0002328212	0.0006208802	0.0006673893	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	McGaheysville (VA)	0.0	0.0	343.2	113.7	S046WTS064	SH-54	S046	-78.723673	38.289722
NA	NA							NA					NA			9.44571	Duxburry	ND	5.7	0.7	515394.0	63294.0	570000.0	70000.0	LLNL-CAMS-Assumed	0.9042	1.3879322	1.0	1.0	KNSTD	0.99463846	1.3803071	USA	NA	2017.0				1.8819413	0.0019275029	7.2735958	501.7462	106.9381					0.0002614917	0.0001459739	0.0003987854	0.0004987144	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	McGaheysville (VA)	0.0	0.0	235.6	122.5	S046WTS009	SH-03a	S046	-78.653669	38.36172
NA	NA							NA					NA			9.44571	Duxburry	ND	7.2	0.9	651024.0	81378.0	720000.0	90000.0	LLNL-CAMS-Assumed	0.9042	1.3879322	1.0	1.0	KNSTD	0.99463846	1.3803071	USA	NA	2017.0				1.4687205	0.0014928961	5.6335702	501.7462	106.9381					0.0002086931	0.000105564	0.0003111087	0.0003892109	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	McGaheysville (VA)	0.0	0.0	235.6	122.5	S046WTS012	SH-03d	S046	-78.653669	38.36172
NA	NA							NA					NA			9.44571	Duxburry	ND	7.3	1.0	660066.0	90420.0	730000.0	100000.0	LLNL-CAMS-Assumed	0.9042	1.3879322	1.0	1.0	KNSTD	0.99463846	1.3803071	USA	NA	2017.0				1.4897597	0.0014704029	5.54869	501.7462	106.9381					0.000226175	0.0001035332	0.0003065648	0.0003947863	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	McGaheysville (VA)	0.0	0.0	235.6	122.5	S046WTS010	SH-03b	S046	-78.653669	38.36172
NA	NA							NA					NA			0.558589	Duxburry	ND	7.5	1.0	844213.5636	13917.4464	933658.0	15392.0	LLNL-CAMS-Assumed	0.9042	1.7275768	1.0	1.0	KNSTD	0.9964884	1.7216149	USA	NA	2017.0				1.1338246	0.0014092157	5.3177952	772.4637	50.7782					2.5438848e-5	8.1890957e-5	0.0002879671	0.0003004635	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	230.8	86.3	S046WTS042	SH-30	S046	-78.7892	38.179143
NA	NA							NA					NA			9.29499	Duxburry	ND	5.2	0.7	954853.284	17985.4422	1.05602e6	19891.0	LLNL-CAMS-Assumed	0.9042	1.3914691	1.0	1.0	KNSTD	0.99646833	1.3864692	USA	NA	2017.0				0.81897403	0.0009794001	3.6958496	479.3555	174.9974					2.0792363e-5	6.0902845e-5	0.0002072673	0.0002170281	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Bentonville (VA)	0.0	0.0	220.1	88.8	S046WTS029	SH-17	S046	-78.365801	38.779505
NA	NA							NA					NA			8.48122	Duxburry	ND	8.4	1.1	740379.7566	11434.5132	818823.0	12646.0	LLNL-CAMS-Assumed	0.9042	1.665127	1.0	1.0	KNSTD	0.99411926	1.6556317	USA	NA	2017.0				1.2625662	0.0015623432	5.8956346	723.4611	92.0223					2.6322467e-5	9.6455787e-5	0.0003192917	0.0003345801	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	269.5	103.0	S046WTS043	SH-31	S046	-78.803352	38.160826
NA	NA							NA					NA			5.96823	Duxburry	ND	12.9	1.7	382043.4882	7597.9926	422521.0	8403.0	LLNL-CAMS-Assumed	0.9042	1.3117102	1.0	1.0	KNSTD	0.99406991	1.3037538	USA	NA	2017.0				2.1334906	0.0025189925	9.5056322	426.8557	153.0288					5.4035464e-5	0.0002131516	0.0005208603	0.000565375	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Old Rag Mountain (VA)	0.0	0.0	250.0	115.3	S046WTS027	SH-15	S046	-78.290465	38.521291
NA	NA							NA					NA			5.7121	Duxburry	ND	6.7	0.9	844984.8462	13081.9656	934511.0	14468.0	LLNL-CAMS-Assumed	0.9042	1.5499274	1.0	1.0	KNSTD	0.99431543	1.5411736	USA	NA	2017.0				1.0272035	0.0012549042	4.7354876	626.223	85.9037					2.1485597e-5	7.7185693e-5	0.0002601508	0.0002722089	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Waynesboro East (VA)	0.0	0.0	252.4	102.3	S046WTS040	SH-28	S046	-78.804286	38.098903
NA	NA							NA					NA			4.58945	Duxburry	ND	21.8	2.8	294516.024	5941.4982	325720.0	6571.0	LLNL-CAMS-Assumed	0.9042	1.7711847	1.0	1.0	KNSTD	0.98691312	1.7474261	USA	NA	2017.0				3.5386753	0.0044076649	16.632698	728.5989	230.635					9.319775e-5	0.0003299036	0.0008728407	0.000937749	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Luray (VA)	0.0	0.0	288.3	152.4	S046WTS020	SH-08	S046	-78.393017	38.634107
NA	NA							NA					NA			4.55181	Duxburry	ND	11.7	1.5	472281.744	9299.697	522320.0	10285.0	LLNL-CAMS-Assumed	0.9042	1.4943267	1.0	1.0	KNSTD	0.99524125	1.4870793	USA	NA	2017.0				1.8813693	0.0022819421	8.6111022	555.0035	161.5603					4.8416307e-5	0.0001695594	0.0004663372	0.0004985629	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Chester Gap (VA)	0.0	0.0	233.2	98.1	S046WTS062	SH-51	S046	-78.239188	38.796486
NA	NA							NA					NA			4.14424	Duxburry	ND	9.7	1.3	441438.5778	9533.8848	488209.0	10544.0	LLNL-CAMS-Assumed	0.9042	1.133527	1.0	1.0	KNSTD	0.9978204	1.1310363	USA	NA	2017.0				1.6295319	0.0018707351	7.0593778	258.9609	51.7844					4.4390672e-5	0.0001653051	0.000396456	0.0004318259	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Old Rag Mountain (VA)	0.0	0.0	157.1	97.6	S046WTS056	SH-45	S046	-78.264454	38.523572
NA	NA							NA					NA			3.65401	Duxburry	ND	13.5	1.7	472657.8912	11596.365	522736.0	12825.0	LLNL-CAMS-Assumed	0.9042	1.6790838	1.0	1.0	KNSTD	0.99312362	1.6678927	USA	NA	2017.0				2.0703411	0.0025543932	9.6392198	729.0881	93.4011					6.6990505e-5	0.0001777759	0.0005146983	0.0005486404	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Big Meadows (VA)	0.0	0.0	286.2	109.5	S046WTS036	SH-24	S046	-78.745015	38.16565
NA	NA							NA					NA			3.32451	Duxburry	ND	9.1	1.2	745061.7042	12982.5036	824001.0	14358.0	LLNL-CAMS-Assumed	0.9042	1.7918129	1.0	1.0	KNSTD	0.99573343	1.7843117	USA	NA	2017.0				1.3392606	0.0016751508	6.3213236	803.9829	91.6293					3.1664457e-5	9.916449e-5	0.0003392944	0.0003549041	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Browns Cove (VA)	0.0	0.0	248.0	84.4	S046WTS051	SH-40	S046	-78.691978	38.237605
NA	NA							NA					NA			3.15714	Duxburry	ND	5.5	0.7	994091.9472	18465.5724	1.099416e6	20422.0	LLNL-CAMS-Assumed	0.9042	1.5180709	1.0	1.0	KNSTD	0.99799538	1.5151327	USA	NA	2017.0				0.8480164	0.001028763	3.8821245	592.6938	123.82					2.140083e-5	6.0442942e-5	0.0002153827	0.0002247244	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	185.9	62.0	S046WTS030	SH-18	S046	-78.355555	38.663869
NA	NA							NA					NA			3.12528	Duxburry	ND	5.4	0.7	503639.4	13563.0	557000.0	15000.0	LLNL-CAMS-Assumed	0.9042	1.5180709	1.0	1.0	KNSTD	0.99799538	1.5151327	USA	NA	2017.0				1.789405	0.0021691597	8.1855081	594.7551	122.7719					6.3047881e-5	0.0001568622	0.0004430322	0.0004741923	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	186.8	61.7	S046WTS007	SH-02c	S046	-78.355027	38.663637
NA	NA							NA					NA			3.12528	Duxburry	ND	4.1	0.6	651928.2	18084.0	721000.0	20000.0	LLNL-CAMS-Assumed	0.9042	1.5180709	1.0	1.0	KNSTD	0.99799538	1.5151327	USA	NA	2017.0				1.3525663	0.0016394733	6.1866915	594.7551	122.7719					4.9678656e-5	0.0001102206	0.0003374249	0.0003584301	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	186.8	61.7	S046WTS005	SH-02a	S046	-78.355027	38.663637
NA	NA							NA					NA			3.12528	Duxburry	ND	5.4	0.7	502735.2	15371.4	556000.0	17000.0	LLNL-CAMS-Assumed	0.9042	1.5180709	1.0	1.0	KNSTD	0.99799538	1.5151327	USA	NA	2017.0				1.797471	0.0021733665	8.2013829	594.7551	122.7719					7.1729581e-5	0.0001572419	0.0004438693	0.0004763298	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	186.8	61.7	S046WTS008	SH-02d	S046	-78.355027	38.663637
NA	NA							NA					NA			1.65408	Duxburry	ND	7.0	0.9	755471.7588	14140.7838	835514.0	15639.0	LLNL-CAMS-Assumed	0.9042	1.5229631	1.0	1.0	KNSTD	0.99353512	1.5132115	USA	NA	2017.0				1.1442286	0.0013931344	5.2571109	570.0098	128.5138					2.870055e-5	8.9632463e-5	0.0002882447	0.0003032206	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	McGaheysville (VA)	0.0	0.0	253.5	104.6	S046WTS032	SH-20	S046	-78.662214	38.35727
NA	NA							NA					NA			3.12528	Duxburry	ND	4.9	0.7	556083.0	17179.8	615000.0	19000.0	LLNL-CAMS-Assumed	0.9042	1.5180709	1.0	1.0	KNSTD	0.99799538	1.5151327	USA	NA	2017.0				1.6116997	0.0019489164	7.3544014	594.7551	122.7719					6.5287196e-5	0.0001371711	0.0003991697	0.0004271004	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Thornton Gap (VA)	0.0	0.0	186.8	61.7	S046WTS006	SH-02b	S046	-78.355027	38.663637
NA	NA							NA					NA			3.02513	Duxburry	ND	10.2	1.4	629104.3836	32186.8074	695758.0	35597.0	LLNL-CAMS-Assumed	0.9042	1.6962453	1.0	1.0	KNSTD	0.9859334	1.6731677	USA	NA	2017.0				1.565266	0.0018846322	7.1118195	750.3995	113.3712					0.0001045224	0.0001213033	0.0003826433	0.0004147955	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	377.5	124.1	S046WTS050	SH-39	S046	-78.781203	38.221484
NA	NA							NA					NA			2.91481	Duxburry	ND	10.0	1.3	592647.9438	11132.5104	655439.0	12312.0	LLNL-CAMS-Assumed	0.9042	1.4912047	1.0	1.0	KNSTD	0.99119791	1.4772963	USA	NA	2017.0				1.4612662	0.0017728899	6.6901506	498.2244	158.7495					3.6270005e-5	0.0001241936	0.0003649819	0.0003872355	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Big Meadows (VA)	0.0	0.0	231.1	142.8	S046WTS034	SH-22	S046	-78.421681	38.613359
NA	NA							NA					NA			2.48649	Duxburry	ND	11.7	1.5	565723.5804	11268.1404	625662.0	12462.0	LLNL-CAMS-Assumed	0.9042	1.7681742	1.0	1.0	KNSTD	0.99729985	1.763528	USA	NA	2017.0				1.7843264	0.002227562	8.4058943	793.2549	82.5355					4.7580619e-5	0.0001433603	0.0004480711	0.0004728465	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Swift Run (VA)	0.0	0.0	222.3	63.0	S046WTS038	SH-26	S046	-78.62078	38.293101
NA	NA							NA					NA			2.12146	Duxburry	ND	15.1	1.9	383068.851	8323.161	423655.0	9205.0	LLNL-CAMS-Assumed	0.9042	1.5453139	1.0	1.0	KNSTD	0.99768123	1.5417832	USA	NA	2017.0				2.4295278	0.0029589036	11.165674	635.2322	90.828					6.8522549e-5	0.0002268447	0.0005986289	0.0006438249	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Swift Run (VA)	0.0	0.0	201.7	66.1	S046WTS054	SH-43	S046	-78.573897	38.362567
NA	NA							NA					NA			0.505774	Duxburry	ND	16.8	2.1	353717.6148	7111.533	391194.0	7865.0	LLNL-CAMS-Assumed	0.9042	1.4170543	1.0	1.0	KNSTD	0.99567996	1.4108724	USA	NA	2017.0				2.466901	0.0029551325	11.151443	604.8438	67.4574					6.3519287e-5	0.0002433756	0.0006034028	0.0006537288	NA	0.0	WGS84_UTM_18N	2008.0	NA	MScThesis	Crimora (VA)	0.0	0.0	269.1	86.3	S046WTS046	SH-34	S046	-78.810283	38.173341
NA	NA							NA					NA			15.5038	Cox	ND	19.7	2.5	189882.0	5425.2	210000.0	6000.0	LLNL-CAMS	0.9042	1.1909344	1.0	1.0	KNSTD	0.99932641	1.1901328	MDG	NA	2017.0				4.2609882	0.0048694332	18.37522	825.658	30.2227					0.0001470578	0.0005034468	0.000999961	0.0011291619	NA	1.0	WGS48_UTM_39S	2009.0	10.1086/598945	J_Geol_117	ND	0.0	0.0	98.3997	54.9032	S051WTS007	2005-7	S051	48.2038967762	-17.6284850241
NA	NA							NA					NA			4.531479	Cox	ND	11.4	1.5	307428.0	9946.2	340000.0	11000.0	LLNL-CAMS	0.9042	1.2265746	1.0	1.0	KNSTD	0.99930117	1.2257281	MDG	NA	2017.0				2.5980358	0.002997508	11.311351	871.058	21.5636					0.0001042265	0.0002772196	0.0006215224	0.0006884795	NA	1.0	WGS48_UTM_39S	2009.0	10.1086/598945	J_Geol_117	ND	0.0	0.0	105.531	54.6252	S051WTS005	2005-3C	S051	48.2077004745	-17.5503447998
NA	NA							NA					NA			2.138449	Cox	ND	8.6	1.1	388806.0	10850.4	430000.0	12000.0	LLNL-CAMS	0.9042	1.1811239	1.0	1.0	KNSTD	0.99866019	1.1795493	MDG	NA	2017.0				1.9453737	0.0022404474	8.4545184	812.313	26.5372					6.8061301e-5	0.000200155	0.0004701816	0.000515524	NA	1.0	WGS48_UTM_39S	2009.0	10.1086/598945	J_Geol_117	ND	0.0	0.0	122.349	69.6169	S051WTS006	2005-6	S051	48.2655638881	-17.5661267104
NA	NA							NA					NA			0.28852	Cox	ND	9.2	1.2	370722.0	11754.6	410000.0	13000.0	LLNL-CAMS	0.9042	1.225772	1.0	1.0	KNSTD	0.99958835	1.2252726	MDG	NA	2017.0				2.1164625	0.0024489148	9.241188	856.382	16.691					8.4111382e-5	0.0002166737	0.0005104357	0.0005608626	NA	1.0	WGS48_UTM_39S	2009.0	10.1086/598945	J_Geol_117	ND	0.0	0.0	118.595	41.1558	S051WTS004	2005-3B	S051	48.2085929334	-17.5486936782
NA	NA							NA					NA			89.5131	Glotzbach	Ruisseau le Remous	1160.0	350.0	12540.0	3680.0	12540.0	3680.0	ASTER	1.0	6.7910633	1.0	1.0	NIST_27900	0.95481101	6.4919354	FRA/ITA	NA	2017.0				516.63246	0.37065568	1398.7007	2397.3779	461.1761					0.11907412	0.011943454	0.066501116	0.1369076	NA	1.0	WGS84_UTM_32N	2013.0	10.1002/jgrf.20107	J_Geophys_Res-Earth_118	Western Alps	500.0	250.0	515.8	260.6	S096WTS004	GCP203	S096	6.697705	45.452354
NA	NA							NA					NA			11.5698768548	Le Roux-Mallouf	ND	1860.0	250.0	13280.0	1200.0	13280.0	1200.0	ASTER	1.0	8.6396962	1.0	1.0	NIST_2790	0.95350455	8.2245856	BTN	NA	2017.0				335.46025	0.439923	1660.0868	3482.6797	570.3585					0.040092393	0.011661858	0.078481028	0.088896967	NA	1.0	WGS84_UTM_45N	2015.0	10.1002/2015GL063767	Geophys_Res_Lett_42	Bhutanese Himalaya	1000.0	250.0	540.5013	222.0073	S106WTS027	LRM-336	S106	89.7424	27.8944
